ano;cod_ibge;nome_mun;populacao;homens;mulheres;razao_sexo;id_media;dens_demog
2015;3533106;Nova Guataporanga;2176;1086;1090;100,4;39,1;63,7
2015;3533205;Nova Independência;3704;1913;1791;93,6;33,4;14
2015;3533254;Novais;4542;2380;2162;90,8;32,3;38,6
2015;3533304;Nova Luzitânia;3241;1672;1569;93,8;36;43,9
2015;3533403;Nova Odessa;55874;27517;28357;103,1;35,3;757,2
2015;3533502;Novo Horizonte;37483;18608;18875;101,4;36,7;40,2
2015;3533601;Nuporanga;7059;3516;3543;100,8;36;20,3
2015;3533700;Ocauçu;4231;2167;2064;95,2;36,1;14,1
2015;3533809;Óleo;2614;1322;1292;97,7;38,4;13,1
2015;3533908;Olímpia;52396;25689;26707;104;36,4;65,3
2015;3534005;Onda Verde;4252;2169;2083;96;34,6;17,5
2015;3534104;Oriente;6142;2982;3160;106;37,7;28,1
2015;3534203;Orindiúva;5858;2959;2899;98;33;23,7
2015;3534302;Orlândia;39497;19252;20245;105,2;35,7;135,4
2015;3534401;Osasco;698037;334258;363779;108,8;34,1;10746,6
2015;3534500;Oscar Bressane;2533;1223;1310;107,1;40,3;11,4
2015;3534609;Osvaldo Cruz;31215;15628;15587;99,7;38,7;125,8
2015;3534708;Ourinhos;104198;50159;54039;107,7;36;352,2
2015;3534757;Ouroeste;9273;4605;4668;101,4;36,1;32,1
2015;3534807;Ouro Verde;7874;3852;4022;104,4;35,3;29,5
2015;3534906;Pacaembu;13966;8619;5347;62;37,8;41,2
2015;3535002;Palestina;11252;5655;5597;99;37,6;16,1
2015;3535101;Palmares Paulista;10466;5439;5027;92,4;32;127,4
2015;3535200;Palmeira d'Oeste;9363;4686;4677;99,8;40,1;29,4
2015;3535309;Palmital;20684;10095;10589;104,9;38,2;37,7
2015;3535408;Panorama;14917;7436;7481;100,6;34,2;41,9
2015;3535507;Paraguaçu Paulista;42004;21060;20944;99,4;35,6;41,9
2015;3535606;Paraibuna;17625;8944;8681;97,1;35,6;21,8
2015;3535705;Paraíso;6017;3056;2961;96,9;36,9;38,8
2015;3535804;Paranapanema;18494;9413;9081;96,5;33,3;18,2
2015;3535903;Paranapuã;3911;1981;1930;97,4;36,9;27,9
2015;3536000;Parapuã;10805;5448;5357;98,3;38,5;29,5
2015;3536109;Pardinho;6287;3192;3095;97;34,1;30
2015;3536208;Pariquera-Açu;18863;9346;9517;101,8;34,5;52,5
2015;3536257;Parisi;2377;1187;1190;100,3;38,3;28,1
2015;3536307;Patrocínio Paulista;13696;6931;6765;97,6;34,3;22,7
2015;3536406;Paulicéia;7061;3615;3446;95,3;34;18,9
2015;3536505;Paulínia;93778;46071;47707;103,6;33,6;675,7
2015;3536570;Paulistânia;1896;967;929;96,1;35,7;7,4
2015;3536604;Paulo de Faria;8158;4094;4064;99,3;36,5;11,1
2015;3536703;Pederneiras;43124;21570;21554;99,9;34,7;59,3
2015;3536802;Pedra Bela;6097;3183;2914;91,5;37,1;38,4
2015;3536901;Pedranópolis;2674;1359;1315;96,8;39,8;10,3
2015;3537008;Pedregulho;15709;7941;7768;97,8;34,6;22
2015;3537107;Pedreira;42397;20920;21477;102,7;35,9;389,6
2015;3537156;Pedrinhas Paulista;2879;1421;1458;102,6;37,5;18,9
2015;3537206;Pedro de Toledo;10730;5460;5270;96,5;35;16
2015;3537305;Penápolis;60027;29136;30891;106;37,2;84,4
2015;3537404;Pereira Barreto;24881;12153;12728;104,7;37,1;25,5
2015;3537503;Pereiras;7978;4015;3963;98,7;35,6;35,8
2015;3537602;Peruíbe;63719;30943;32776;105,9;36,1;195,3
2015;3537701;Piacatu;5458;2739;2719;99,3;37;23,5
2015;3537800;Piedade;52684;26698;25986;97,3;35,5;70,5
2015;3537909;Pilar do Sul;27092;13752;13340;97;34,4;39,8
2015;3538006;Pindamonhangaba;155234;75898;79336;104,5;34,2;212,3
2015;3538105;Pindorama;14935;7556;7379;97,7;37,8;80,8
2015;3538204;Pinhalzinho;14012;7022;6990;99,5;37,5;90,7
2015;3538303;Piquerobi;3451;1684;1767;104,9;37,7;7,1
2015;3538501;Piquete;13568;6541;7027;107,4;37,4;77,1
2015;3538600;Piracaia;25611;12653;12958;102,4;36,5;66,4
2015;3538709;Piracicaba;390420;190162;200258;105,3;35,7;283,3
2015;3538808;Piraju;29031;14065;14966;106,4;36,9;57,5
2015;3538907;Pirajuí;22715;12268;10447;85,2;36,7;27,6
2015;3539004;Pirangi;10759;5421;5338;98,5;37,9;49,9
2015;3539103;Pirapora do Bom Jesus;16756;8332;8424;101,1;30,8;154,4
2015;3539202;Pirapozinho;25050;12228;12822;104,9;35,9;52,4
2015;3539301;Pirassununga;71781;34922;36859;105,5;36,8;98,7
2015;3539400;Piratininga;13346;6560;6786;103,4;36,7;33,2
2015;3539509;Pitangueiras;34906;17619;17287;98,1;33;81,1
2015;3539608;Planalto;4476;2273;2203;96,9;34,7;15,4
2015;3539707;Platina;3165;1625;1540;94,8;35,4;9,7
2015;3539806;Poá;106118;51201;54917;107,3;33,4;6146,9
2015;3539905;Poloni;5511;2709;2802;103,4;38,2;40,8
2015;3540002;Pompéia;20150;9882;10268;103,9;36,7;25,7
2015;3540101;Pongaí;3461;1769;1692;95,6;39,5;18,9
2015;3540200;Pontal;39325;20317;19008;93,6;31,6;110,3
2015;3540259;Pontalinda;4128;2201;1927;87,6;34,8;19,7
2015;3540309;Pontes Gestal;2504;1246;1258;101;37,8;11,5
2015;3540408;Populina;4228;2121;2107;99,3;38,9;13,4
2015;3540507;Porangaba;9253;4743;4510;95,1;38,1;34,8
2015;3540606;Porto Feliz;52169;26338;25831;98,1;35,1;93,7
2015;3540705;Porto Ferreira;52179;25694;26485;103,1;35,9;213,1
2015;3540754;Potim;19867;11215;8652;77,1;31,7;445
2015;3540804;Potirendaba;16740;8399;8341;99,3;37;48,9
2015;3540853;Pracinha;2753;1991;762;38,3;33,2;43,7
2015;3540903;Pradópolis;17370;8750;8620;98,5;33,9;103,8
2015;3541000;Praia Grande;299803;143380;156423;109,1;34,9;2003,3
2015;3541059;Pratânia;4831;2458;2373;96,5;32,5;27,6
2015;3541109;Presidente Alves;4033;1999;2034;101,8;37,1;14,1
2015;3541208;Presidente Bernardes;14041;7298;6743;92,4;39,1;18,7
2015;3541307;Presidente Epitácio;40861;19901;20960;105,3;35,7;32,4
2015;3541406;Presidente Prudente;215934;103690;112244;108,2;36,7;385,2
2015;3541505;Presidente Venceslau;37074;18259;18815;103;38,2;49,1
2015;3541604;Promissão;35802;17724;18078;102;35,5;45,9
2015;3541653;Quadra;3302;1721;1581;91,9;36,1;16,1
2015;3541703;Quatá;13008;6485;6523;100,6;34,8;20
2015;3541802;Queiroz;2980;1503;1477;98,3;33;12,7
2015;3541901;Queluz;10434;5258;5176;98,4;34;41,8
2015;3542008;Quintana;6422;3160;3262;103,2;35,8;20,1
2015;3542107;Rafard;8770;4336;4434;102,3;35,2;72,1
2015;3542206;Rancharia;28832;14072;14760;104,9;36,4;18,2
2015;3542305;Redenção da Serra;4159;2171;1988;91,6;37,2;13,4
2015;3542404;Regente Feijó;19264;9536;9728;102;36,5;73,2
2015;3542503;Reginópolis;7473;4703;2770;58,9;34,2;18,2
2015;3542602;Registro;57017;28149;28868;102,6;34,5;78,9
2015;3542701;Restinga;6509;3246;3263;100,5;32,7;26,5
2015;3542800;Ribeira;3275;1687;1588;94,1;35,8;9,8
2015;3542909;Ribeirão Bonito;11771;5881;5890;100,2;34,9;25
2015;3543006;Ribeirão Branco;18425;9439;8986;95,2;31,5;26,4
2015;3543105;Ribeirão Corrente;4422;2260;2162;95,7;33,1;29,8
2015;3543204;Ribeirão do Sul;4554;2290;2264;98,9;37,8;22,4
2015;3543238;Ribeirão dos Índios;2133;1054;1079;102,4;39,3;10,9
2015;3543253;Ribeirão Grande;7522;3862;3660;94,8;34,8;22,6
2015;3543303;Ribeirão Pires;114994;55979;59015;105,4;35,6;1161,9
2015;3543402;Ribeirão Preto;646211;309025;337186;109,1;35,8;992,8
2015;3543501;Riversul;5956;2979;2977;99,9;36,1;15,4
2015;3543600;Rifaina;3696;1849;1847;99,9;36,8;22,7
2015;3543709;Rincão;9955;4985;4970;99,7;35;31,4
2015;3543808;Rinópolis;9731;4888;4843;99,1;38,5;27,1
2015;3543907;Rio Claro;193203;93692;99511;106,2;36,3;387,6
2015;3544004;Rio das Pedras;30413;15283;15130;99;33,4;134,2
2015;3544103;Rio Grande da Serra;44415;21911;22504;102,7;32,5;1222,2
2015;3544202;Riolândia;10503;6177;4326;70;34;16,6
2015;3544251;Rosana;18945;9407;9538;101,4;35,2;25,5
2015;3544301;Roseira;10164;5113;5051;98,8;33,9;78,3
2015;3544400;Rubiácea;2727;1381;1346;97,5;34,7;11,5
2015;3544509;Rubinéia;3276;1619;1657;102,3;40,5;13,5
2015;3544608;Sabino;5241;2593;2648;102,1;38,4;17,2
2015;3544707;Sagres;2451;1200;1251;104,3;36,8;16,6
2015;3544806;Sales;5923;2977;2946;99;37,6;19,2
2015;3544905;Sales Oliveira;10973;5375;5598;104,1;36,4;35,9
2015;3545001;Salesópolis;15522;7785;7737;99,4;34,9;36,5
2015;3545100;Salmourão;4813;2453;2360;96,2;36,2;27,8
2015;3545159;Saltinho;7536;3726;3810;102,3;37,1;75,6
2015;3545209;Salto;117445;57829;59616;103,1;34,6;882,7
2015;3545308;Salto de Pirapora;41884;20810;21074;101,3;34,6;149,4
2015;3545407;Salto Grande;8965;4407;4558;103,4;36,4;47,6
2015;3545506;Sandovalina;3710;1877;1833;97,7;33,7;8,1
2015;3545605;Santa Adélia;14230;7067;7163;101,4;36,4;43,1
2015;3545704;Santa Albertina;6029;3036;2993;98,6;39,1;22,1
2015;3545803;Santa Bárbara d'Oeste;182139;89959;92180;102,5;35,7;672
2015;3546009;Santa Branca;13943;6956;6987;100,4;36,3;51,2
2015;3546108;Santa Clara d'Oeste;2315;1179;1136;96,4;37,8;12,6
2015;3546207;Santa Cruz da Conceição;4168;2050;2118;103,3;38,6;27,8
2015;3546256;Santa Cruz da Esperança;2066;1025;1041;101,6;35,9;14
2015;3546306;Santa Cruz das Palmeiras;29717;14946;14771;98,8;34,4;100,6
2015;3546405;Santa Cruz do Rio Pardo;45109;22037;23072;104,7;36,2;40,5
2015;3546504;Santa Ernestina;5830;2964;2866;96,7;33,4;43,4
2015;3546603;Santa Fé do Sul;31550;15199;16351;107,6;38;152,8
2015;3546702;Santa Gertrudes;22577;11420;11157;97,7;32,2;229,7
2015;3546801;Santa Isabel;51918;25861;26057;100,8;34,4;142,9
2015;3546900;Santa Lúcia;7899;3939;3960;100,5;33,9;51,3
2015;3547007;Santa Maria da Serra;5352;2706;2646;97,8;33,8;21,2
2015;3547106;Santa Mercedes;2910;1451;1459;100,6;36,3;17,5
2015;3547205;Santana da Ponte Pensa;1659;843;816;96,8;42,5;12,8
2015;3547304;Santana de Parnaíba;127326;62411;64915;104;32,6;707,6
2015;3547403;Santa Rita d'Oeste;2641;1304;1337;102,5;41,6;12,6
2015;3547502;Santa Rita do Passa Quatro;25946;12499;13447;107,6;39,8;34,4
2015;3547601;Santa Rosa de Viterbo;23893;11687;12206;104,4;36,6;82,8
2015;3547650;Santa Salete;1534;774;760;98,2;40,1;19,4
2015;3547700;Santo Anastácio;19543;9473;10070;106,3;38,1;35,3
2015;3547809;Santo André;710758;339462;371296;109,4;36,9;4043,4
2015;3547908;Santo Antônio da Alegria;6486;3340;3146;94,2;36,8;20,9
2015;3548005;Santo Antônio de Posse;21768;10938;10830;99;34;141,2
2015;3548054;Santo Antônio do Aracanguá;7997;4033;3964;98,3;35,7;6,1
2015;3548104;Santo Antônio do Jardim;6032;3068;2964;96,6;37,2;54,9
2015;3548203;Santo Antônio do Pinhal;6788;3417;3371;98,7;35,5;51
2015;3548302;Santo Expedito;2887;1433;1454;101,5;38,2;30,6
2015;3548401;Santópolis do Aguapeí;4151;2074;2077;100,1;34,4;32,4
2015;3548500;Santos;422420;192577;229843;119,4;40,2;1503,1
2015;3548609;São Bento do Sapucaí;11069;5541;5528;99,8;37,4;43,8
2015;3548708;São Bernardo do Campo;790414;379514;410900;108,3;35,1;1930
2015;3548807;São Caetano do Sul;156991;72140;84851;117,6;40,4;10240,3
2015;3548906;São Carlos;235989;115439;120550;104,4;36,1;207,6
2015;3549003;São Francisco;2740;1360;1380;101,5;39,8;36,3
2015;3549102;São João da Boa Vista;87616;42334;45282;107;37,5;169,7
2015;3549201;São João das Duas Pontes;2608;1299;1309;100,8;37,7;20,1
2015;3549250;São João de Iracema;1801;900;901;100,1;36,9;10,1
2015;3549300;São João do Pau d'Alho;2171;1075;1096;102;41;18,5
2015;3549409;São Joaquim da Barra;47661;23246;24415;105;35,7;116
2015;3549508;São José da Bela Vista;8122;4133;3989;96,5;33,1;29,3
2015;3549607;São José do Barreiro;4008;2017;1991;98,7;35,5;7
2015;3549706;São José do Rio Pardo;52248;25491;26757;105;37,3;124,5
2015;3549805;São José do Rio Preto;440020;210807;229213;108,7;36,9;1018,7
2015;3549904;São José dos Campos;661251;321821;339430;105,5;34,5;601,5
2015;3549953;São Lourenço da Serra;14897;7529;7368;97,9;34;79,9
2015;3550001;São Luiz do Paraitinga;10437;5310;5127;96,6;37,9;16,9
2015;3550100;São Manuel;38086;18654;19432;104,2;35,6;58,5
2015;3550209;São Miguel Arcanjo;31893;16168;15725;97,3;34;34,3
2015;3550308;São Paulo;11418821;5395293;6023528;111,6;35,5;7506,4
2015;3550407;São Pedro;34508;16798;17710;105,4;37,3;56,5
2015;3550506;São Pedro do Turvo;7207;3665;3542;96,6;35,2;9,9
2015;3550605;São Roque;79277;38888;40389;103,9;35,9;258,3
2015;3550704;São Sebastião;77361;38308;39053;101,9;32,6;192,3
2015;3550803;São Sebastião da Grama;11534;5833;5701;97,7;36,4;45,7
2015;3550902;São Simão;14094;6936;7158;103,2;36,8;22,8
2015;3551009;São Vicente;334786;161044;173742;107,9;34,7;2259,8
2015;3551108;Sarapuí;9646;4895;4751;97,1;34,6;27,4
2015;3551207;Sarutaiá;3683;1847;1836;99,4;35,6;26
2015;3551306;Sebastianópolis do Sul;3098;1527;1571;102,9;38,2;18,5
2015;3551405;Serra Azul;11921;7418;4503;60,7;34;42,1
2015;3551504;Serrana;41155;20459;20696;101,2;32,2;326,5
2015;3551603;Serra Negra;27985;13585;14400;106;38,6;137,4
2015;3551702;Sertãozinho;117777;57955;59822;103,2;34,2;292,2
2015;3551801;Sete Barras;12964;6640;6324;95,2;34,2;12,2
2015;3551900;Severínia;15216;7867;7349;93,4;33,6;108,3
2015;3552007;Silveiras;5986;3007;2979;99,1;35,2;14,4
2015;3552106;Socorro;38269;18915;19354;102,3;38,6;85,2
2015;3552205;Sorocaba;645481;314263;331218;105,4;34,8;1434,8
2015;3552304;Sud Mennucci;7439;3719;3720;100;35,7;12,5
2015;3552403;Sumaré;258079;127393;130686;102,6;33,1;1681,7
2015;3552502;Suzano;282191;137634;144557;105;32,8;1368,3
2015;3552551;Suzanápolis;3423;1764;1659;94;36,6;10,4
2015;3552601;Tabapuã;11452;5725;5727;100;37,9;33,1
2015;3552700;Tabatinga;14733;7449;7284;97,8;34,9;40
2015;3552809;Taboão da Serra;258762;123390;135372;109,7;32,9;12692
2015;3552908;Taciba;5969;2962;3007;101,5;35,1;9,8
2015;3553005;Taguaí;11615;5762;5853;101,6;33;79,9
2015;3553104;Taiaçu;5832;2952;2880;97,6;36,3;54,5
2015;3553203;Taiúva;5928;3107;2821;90,8;37,9;44,8
2015;3553302;Tambaú;22140;10969;11171;101,8;36,1;39,4
2015;3553401;Tanabi;24771;12304;12467;101,3;37,9;33,2
2015;3553500;Tapiraí;8042;4054;3988;98,4;33,4;10,7
2015;3553609;Tapiratiba;12424;6112;6312;103,3;36,7;56
2015;3553658;Taquaral;2739;1366;1373;100,5;36,3;50,8
2015;3553708;Taquaritinga;53633;26315;27318;103,8;36,4;90,2
2015;3553807;Taquarituba;23252;11763;11489;97,7;35;51,8
2015;3553856;Taquarivaí;5818;2933;2885;98,4;31,1;25,1
2015;3553906;Tarabai;6606;3270;3336;102;34,1;32,8
2015;3553955;Tarumã;13804;6970;6834;98;33,3;45,6
2015;3554003;Tatuí;114877;56490;58387;103,4;34,5;219,3
2015;3554102;Taubaté;293605;142996;150609;105,3;35,2;469,8
2015;3554201;Tejupá;4551;2329;2222;95,4;33,6;15,4
2015;3554300;Teodoro Sampaio;21841;10846;10995;101,4;33,6;14
2015;3554409;Terra Roxa;8304;4175;4129;98,9;35,8;37,5
2015;3554508;Tietê;37260;18418;18842;102,3;36;92,1
2015;3554607;Timburi;2590;1314;1276;97,1;38,4;13,2
2015;3554656;Torre de Pedra;2183;1129;1054;93,4;37,9;30,6
2015;3554706;Torrinha;9315;4680;4635;99;37,8;29,5
2015;3554755;Trabiju;1605;806;799;99,1;34,2;25,3
2015;3554805;Tremembé;45372;24104;21268;88,2;34,4;237,4
2015;3554904;Três Fronteiras;6027;3022;3005;99,4;38,5;39,8
2015;3554953;Tuiuti;6336;3206;3130;97,6;38,6;50
2015;3555000;Tupã;63952;30794;33158;107,7;38,6;101,8
2015;3555109;Tupi Paulista;15030;7835;7195;91,8;40,3;61,4
2015;3555208;Turiúba;1900;970;930;95,9;40,2;12,4
2015;3555307;Turmalina;1855;914;941;103;42,8;12,6
2015;3555356;Ubarana;5350;2739;2611;95,3;33;25,5
2015;3555406;Ubatuba;84447;41895;42552;101,6;33,6;119,3
2015;3555505;Ubirajara;4705;2433;2272;93,4;34,9;16,7
2015;3555604;Uchoa;9940;4915;5025;102,2;38,1;39,4
2015;3555703;União Paulista;1622;823;799;97,1;34,8;20,5
2015;3555802;Urânia;8871;4391;4480;102;38,8;42,4
2015;3555901;Uru;1329;672;657;97,8;38,3;9
2015;3556008;Urupês;13203;6530;6673;102,2;38,7;40,8
2015;3556107;Valentim Gentil;12318;6163;6155;99,9;35,4;82,3
2015;3556206;Valinhos;115252;56585;58667;103,7;36,6;775,9
2015;3556305;Valparaíso;23429;12936;10493;81,1;34,4;27,3
2015;3556354;Vargem;9490;4861;4629;95,2;35,8;66,6
2015;3556404;Vargem Grande do Sul;39711;19643;20068;102,2;35,7;148,6
2015;3556453;Vargem Grande Paulista;46404;22894;23510;102,7;33,3;1092,1
2015;3556503;Várzea Paulista;111889;55690;56199;100,9;32,8;3185,9
2015;3556602;Vera Cruz;10567;5188;5379;103,7;37,7;42,7
2015;3556701;Vinhedo;69232;34045;35187;103,4;35,7;855,2
2015;3556800;Viradouro;17490;8739;8751;100,1;35,2;80,3
2015;3556909;Vista Alegre do Alto;7379;3765;3614;96;33,8;77,3
2015;3556958;Vitória Brasil;1785;912;873;95,7;37,5;35,8
2015;3557006;Votorantim;117218;57790;59428;102,8;33,6;636,4
2015;3557105;Votuporanga;89851;43624;46227;106;37,4;213,6
2015;3557154;Zacarias;2518;1260;1258;99,8;37,3;7,9
2015;3557204;Chavantes;12299;6060;6239;103;35,5;65,2
2015;3557303;Estiva Gerbi;10568;5315;5253;98,8;34,4;142,5
2016;3500105;Adamantina;34366;16598;17768;107;39,4;83,4
2016;3500204;Adolfo;3972;1978;1994;100,8;38;18,8
2016;3500303;Aguaí;32179;16078;16101;100,1;34,9;67,8
2016;3500402;Águas da Prata;7542;3675;3867;105,2;40,3;52,9
2016;3500501;Águas de Lindóia;17753;8666;9087;104,9;38,3;295,3
2016;3500550;Águas de Santa Bárbara;6462;3216;3246;100,9;37,1;16
2016;3500600;Águas de São Pedro;2744;1283;1461;113,9;43,4;759,7
2016;3500709;Agudos;36235;17850;18385;103;34,9;37,5
2016;3500758;Alambari;5507;2771;2736;98,7;34,4;34,5
2016;3500808;Alfredo Marcondes;4187;2102;2085;99,2;40;35,2
2016;3500907;Altair;3668;1920;1748;91;34,5;11,7
2016;3501004;Altinópolis;16266;8082;8184;101,3;36,7;17,5
2016;3501103;Alto Alegre;4040;2049;1991;97,2;40,5;12,7
2016;3501152;Alumínio;17221;8623;8598;99,7;33,4;205,9
2016;3501202;Álvares Florence;3943;2014;1929;95,8;41,7;10,9
2016;3501301;Álvares Machado;25556;12521;13035;104,1;35,9;73,5
2016;3501400;Álvaro de Carvalho;4750;3094;1656;53,5;34,7;30,9
2016;3501509;Alvinlândia;2968;1464;1504;102,7;35,2;35
2016;3501608;Americana;224716;109275;115441;105,6;37,1;1678,1
2016;3501707;Américo Brasiliense;34109;17011;17098;100,5;33,2;277,4
2016;3501806;Américo de Campos;5850;2880;2970;103,1;39,1;23,1
2016;3501905;Amparo;67300;32943;34357;104,3;37,6;151,1
2016;3502002;Analândia;4448;2258;2190;97;36;13,6
2016;3502101;Andradina;58019;28680;29339;102,3;37,6;60,2
2016;3502200;Angatuba;23190;11689;11501;98,4;35,1;22,6
2016;3502309;Anhembi;5698;2913;2785;95,6;34,6;7,7
2016;3502408;Anhumas;3870;1908;1962;102,8;36,4;12,1
2016;3502507;Aparecida;34110;16427;17683;107,6;36,2;282,2
2016;3502606;Aparecida d'Oeste;4303;2126;2177;102,4;40,5;24
2016;3502705;Apiaí;25156;12584;12572;99,9;34;25,8
2016;3502754;Araçariguama;19229;9727;9502;97,7;31,7;132,4
2016;3502804;Araçatuba;192027;91844;100183;109,1;37,5;164,5
2016;3502903;Araçoiaba da Serra;30054;14970;15084;100,8;36,8;117,7
2016;3503000;Aramina;5344;2644;2700;102,1;37,2;26,3
2016;3503109;Arandu;6485;3258;3227;99;34,9;22,7
2016;3503158;Arapeí;2438;1224;1214;99,2;36,8;15,5
2016;3503208;Araraquara;226306;108851;117455;107,9;37,1;225,5
2016;3503307;Araras;125350;61295;64055;104,5;36,4;194,4
2016;3503356;Arco-Íris;2010;1015;995;98;38;7,6
2016;3503406;Arealva;8016;4043;3973;98,3;39,4;15,8
2016;3503505;Areias;3662;1836;1826;99,5;35;12
2016;3503604;Areiópolis;10454;5335;5119;96;32,8;121,7
2016;3503703;Ariranha;8171;4110;4061;98,8;37;61,6
2016;3503802;Artur Nogueira;47937;23789;24148;101,5;34;269,3
2016;3503901;Arujá;81028;39683;41345;104,2;33,3;842,6
2016;3503950;Aspásia;1828;915;913;99,8;39,2;26,4
2016;3504008;Assis;98865;47875;50990;106,5;37,1;214,6
2016;3504107;Atibaia;143086;69806;73280;105;36;299
2016;3504206;Auriflama;14063;6985;7078;101,3;38,2;32,4
2016;3504305;Avaí;4744;2374;2370;99,8;35,2;8,8
2016;3504404;Avanhandava;11351;6262;5089;81,3;33,6;33,5
2016;3504503;Avaré;88347;43802;44545;101,7;35,6;72,8
2016;3504602;Bady Bassitt;20794;10253;10541;102,8;35;188,4
2016;3504701;Balbinos;3784;3071;713;23,2;35,3;41,3
2016;3504800;Bálsamo;8941;4361;4580;105;38,5;59,7
2016;3504909;Bananal;10184;4994;5190;103,9;36,5;16,5
2016;3505005;Barão de Antonina;3323;1674;1649;98,5;36,1;21,7
2016;3505104;Barbosa;6152;3057;3095;101,2;35,5;30
2016;3505203;Bariri;31729;15711;16018;102;37,1;71,4
2016;3505302;Barra Bonita;35065;17020;18045;106;38,3;233,6
2016;3505351;Barra do Chapéu;5211;2724;2487;91,3;33,5;12,8
2016;3505401;Barra do Turvo;7371;3812;3559;93,4;34,8;7,3
2016;3505500;Barretos;117687;56662;61025;107,7;36,5;75,1
2016;3505609;Barrinha;30467;15172;15295;100,8;31,9;208,6
2016;3505708;Barueri;280088;134992;145096;107,5;32,5;4263,1
2016;3505807;Bastos;21108;10337;10771;104,2;36,2;123,5
2016;3505906;Batatais;57603;28146;29457;104,7;36,8;67,8
2016;3506003;Bauru;363436;175953;187483;106,6;36,3;544,3
2016;3506102;Bebedouro;76047;36924;39123;106;36,9;111,3
2016;3506201;Bento de Abreu;2675;1354;1321;97,6;35,4;8,9
2016;3506300;Bernardino de Campos;11220;5681;5539;97,5;37,7;46
2016;3506359;Bertioga;55929;27940;27989;100,2;32,1;113,8
2016;3506409;Bilac;7261;3575;3686;103,1;38,7;45,9
2016;3506508;Birigui;114644;55730;58914;105,7;36,6;216,3
2016;3506607;Biritiba Mirim;29292;14690;14602;99,4;34,3;92,3
2016;3506706;Boa Esperança do Sul;13401;6684;6717;100,5;34,1;19,4
2016;3506805;Bocaina;11140;5498;5642;102,6;35,7;30,6
2016;3506904;Bofete;10092;5140;4952;96,3;36,7;15,4
2016;3507001;Boituva;54808;27299;27509;100,8;34,3;220,2
2016;3507100;Bom Jesus dos Perdões;20859;10419;10440;100,2;34;192,5
2016;3507159;Bom Sucesso de Itararé;3581;1830;1751;95,7;30,7;26,8
2016;3507209;Borá;863;437;426;97,5;35,7;7,3
2016;3507308;Boracéia;4498;2286;2212;96,8;34,5;36,8
2016;3507407;Borborema;14462;7238;7224;99,8;37,9;26,2
2016;3507456;Borebi;2524;1241;1283;103,4;33,4;7,3
2016;3507506;Botucatu;136889;66132;70757;107;36,1;92,3
2016;3507605;Bragança Paulista;162244;79187;83057;104,9;36;316,5
2016;3507704;Braúna;5186;2588;2598;100,4;37,1;26,6
2016;3507753;Brejo Alegre;2599;1332;1267;95,1;36,5;24,6
2016;3507803;Brodowski;23195;11437;11758;102,8;35,6;83,3
2016;3507902;Brotas;22814;11201;11613;103,7;36;20,7
2016;3508009;Buri;19527;9889;9638;97,5;32,4;16,3
2016;3508108;Buritama;16511;8146;8365;102,7;37,6;50,5
2016;3508207;Buritizal;4215;2103;2112;100,4;37,2;15,8
2016;3508306;Cabrália Paulista;4386;2225;2161;97,1;35;18,3
2016;3508405;Cabreúva;44378;22234;22144;99,6;32,3;170,5
2016;3508504;Caçapava;91060;44854;46206;103;35,3;246,8
2016;3508603;Cachoeira Paulista;30981;15078;15903;105,5;35,9;107,6
2016;3508702;Caconde;17850;8907;8943;100,4;36,8;38,1
2016;3508801;Cafelândia;16747;8162;8585;105,2;36,9;18,2
2016;3508900;Caiabu;3938;1994;1944;97,5;38;15,5
2016;3509007;Caieiras;91217;44411;46806;105,4;33,6;934,2
2016;3509106;Caiuá;5257;2958;2299;77,7;37;9,5
2016;3509205;Cajamar;78337;38772;39565;102;31,7;596,2
2016;3509254;Cajati;28689;14457;14232;98,4;32,9;63,1
2016;3509304;Cajobi;9510;4797;4713;98,2;37,3;53,8
2016;3509403;Cajuru;23728;11837;11891;100,5;35,2;35,9
2016;3509452;Campina do Monte Alegre;5773;2931;2842;97;35,3;31,3
2016;3509502;Campinas;1116727;535776;580951;108,4;36,4;1405,4
2016;3509601;Campo Limpo Paulista;76699;37601;39098;104;34,2;965,9
2016;3509700;Campos do Jordão;47647;23311;24336;104,4;33,9;164,3
2016;3509809;Campos Novos Paulista;4720;2404;2316;96,3;35,6;9,7
2016;3509908;Cananéia;12358;6120;6238;101,9;35,1;10
2016;3509957;Canas;4655;2333;2322;99,5;32,5;87,4
2016;3510005;Cândido Mota;29877;14593;15284;104,7;37;50,1
2016;3510104;Cândido Rodrigues;2792;1381;1411;102,2;40,1;39,4
2016;3510153;Canitar;5317;2651;2666;100,6;31,4;92,5
